Filename,Material,Furnace,Standard,Thickness,Width,Length,Material_Code,Entry Time,  ,Delivery Time,Batch,Final Area,Final X,Final Y,Stacking Start Height,Stacking Height
steel_729,Q345C,RF2ACIX,GB/T 5050-2018,25,2700,11500,F4,2023-01-01,400004,2023-09-03,Q4,1,0,0,172.0,197.0
steel_730,Q345C,5FRBI23,GB/T 5050-2018,20,2700,11500,F8,2023-01-01,100001,2023-09-02,Q1,5,0,1,404.0,424.0
steel_731,Q245R(R-HIC),S72FQGP,GB/T 6060-2017,16,2700,15000,F3,2023-01-01,200002,2023-11-29,Q2,5,1,0,563.0,579.0
steel_732,Q245A,GCRHTSK,GB/T 1122-2021,20,3500,7500,F2,2023-01-01,200002,2023-08-07,Q2,5,1,1,529.0,549.0
steel_733,Q235C,OMYQBHG,GB/T 2025-2015,15,4700,5000,F1,2023-01-03,500005,2023-04-27,Q15,1,1,1,217.0,232.0
steel_734,Q235D,ARN95MX,GB/T 4040-2019,25,4700,7500,F4,2023-01-01,300003,2023-05-31,Q3,4,0,1,422.0,447.0
steel_735,Q245R(R-HIC),ASBD0DZ,GB/T 6060-2017,20,2700,7500,F7,2023-01-01,200002,2023-05-05,Q2,4,1,0,537.0,557.0
steel_736,Q235D,0P48PTI,GB/T 1122-2021,10,2700,5000,F4,2023-01-03,400004,2023-08-16,Q14,1,2,1,308.0,318.0
steel_737,Q235C,IKBGAEY,GB/T 6060-2017,21,3500,15000,F3,2023-01-01,300003,2023-02-14,Q3,3,0,0,522.0,543.0
steel_738,Q245A,J7251CH,GB/T 5050-2018,20,3500,7500,F4,2023-01-03,100001,2023-08-24,Q11,5,0,1,424.0,444.0
steel_739,Q245R(R-HIC),PVI2MIO,GB/T 1122-2021,18,2700,7500,F6,2023-01-01,400004,2023-04-13,Q4,5,1,0,579.0,597.0
steel_740,Q245A,IOKUB9A,GB/T 4040-2019,21,4700,5000,F5,2023-01-02,300003,2023-03-20,Q8,2,0,1,383.0,404.0
steel_741,Q235C,MZOA1RK,GB/T 1122-2021,21,4700,7500,F2,2023-01-03,500005,2023-01-07,Q15,4,0,0,519.0,540.0
steel_742,Q235C,R3X73GM,GB/T 6060-2017,8,2700,7500,F4,2023-01-03,400004,2023-04-07,Q14,2,1,1,226.0,234.0
steel_743,Q345R(R-HIC),5BQX6VN,GB/T 3050-2020,21,2500,11500,F4,2023-01-03,400004,2023-07-07,Q14,2,2,0,475.0,496.0
steel_744,Q235B,NJZOXYQ,GB/T 1122-2021,25,2700,17000,F4,2023-01-01,500005,2023-01-06,Q5,1,2,1,318.0,343.0
steel_745,Q345B,Z1OZ5T4,GB/T 1122-2021,20,4700,7500,F4,2023-01-01,500005,2023-05-04,Q5,5,0,0,457.0,477.0
steel_746,Q245R(R-HIC),N9CF1ZI,GB/T 3050-2020,8,4700,7500,F7,2023-01-01,100001,2023-02-28,Q1,2,0,1,404.0,412.0
steel_747,Q345C,8YCRZ0U,GB/T 2025-2015,10,2700,7500,F3,2023-01-01,300003,2023-08-26,Q3,2,1,0,333.0,343.0
steel_748,Q245A,YKSG0LB,GB/T 3050-2020,15,2500,7500,F7,2023-01-01,200002,2023-02-04,Q2,1,1,0,282.0,297.0
steel_749,Q345C,BW645ZG,GB/T 2025-2015,21,2700,7500,F7,2023-01-02,100001,2023-07-17,Q6,2,2,0,496.0,517.0
steel_750,Q345C,CWGB0TK,GB/T 2025-2015,18,4700,5000,F3,2023-01-01,500005,2023-08-09,Q5,0,1,2,283.0,301.0
steel_751,Q245A,UJVZH9X,GB/T 3050-2020,18,2700,5000,F8,2023-01-01,200002,2023-04-26,Q2,4,1,0,557.0,575.0
steel_752,Q345B,TDOT4RG,GB/T 5050-2018,8,4700,7500,F2,2023-01-02,200002,2023-04-23,Q7,0,2,1,331.0,339.0
steel_753,Q245A,DZHIGLF,GB/T 3050-2020,25,4700,5000,F4,2023-01-03,200002,2023-07-21,Q12,3,0,0,543.0,568.0
steel_754,Q345R(R-HIC),Q4IJWB6,GB/T 1122-2021,21,2500,5000,F5,2023-01-03,500005,2023-11-25,Q15,1,0,1,175.0,196.0
steel_755,Q345B,4VKBN6F,GB/T 3050-2020,18,2700,5000,F3,2023-01-03,500005,2023-08-27,Q15,0,0,2,234.0,252.0
steel_756,Q345C,S12UU4J,GB/T 1122-2021,8,2700,7500,F3,2023-01-02,500005,2023-01-12,Q10,4,1,1,343.0,351.0
steel_757,Q245R(R-HIC),SQLPK51,GB/T 3050-2020,25,4700,7500,F1,2023-01-02,200002,2023-02-06,Q7,2,0,0,231.0,256.0
steel_758,Q345C,0QN1TJ2,GB/T 4040-2019,16,2700,11500,F8,2023-01-02,500005,2023-11-28,Q10,3,0,1,562.0,578.0
steel_759,Q345C,D4YLR31,GB/T 2025-2015,21,3500,11500,F6,2023-01-01,200002,2023-11-30,Q2,2,1,0,343.0,364.0
steel_760,Q345B,0P48PTI,GB/T 5050-2018,20,4700,15000,F8,2023-01-01,400004,2023-12-10,Q4,1,2,1,343.0,363.0
steel_761,Q345C,ZQZSZKV,GB/T 3050-2020,20,4700,11500,F7,2023-01-02,100001,2023-04-08,Q6,5,0,0,477.0,497.0
steel_762,Q345B,R9B4KS2,GB/T 5050-2018,10,2700,7500,F3,2023-01-03,100001,2024-01-01,Q11,5,0,1,444.0,454.0
steel_763,Q245A,MZOA1RK,GB/T 1122-2021,21,4700,7500,F6,2023-01-01,300003,2023-05-28,Q3,1,0,2,255.0,276.0
steel_764,Q345C,ASE2U9P,GB/T 6060-2017,8,4700,11500,F1,2023-01-03,200002,2023-04-15,Q12,5,1,1,549.0,557.0
steel_765,Q245R(R-HIC),7HYE8DD,GB/T 4040-2019,20,3500,11500,F5,2023-01-02,200002,2023-06-21,Q7,0,1,1,245.0,265.0
steel_766,Q245A,8MKPONK,GB/T 5050-2018,8,3500,7500,F6,2023-01-03,300003,2023-11-24,Q13,3,0,1,578.0,586.0
steel_767,Q345C,99421IL,GB/T 3050-2020,15,4700,5000,F8,2023-01-02,100001,2023-03-04,Q6,1,2,0,257.0,272.0
steel_768,Q345B,3KX4URW,GB/T 3050-2020,25,4700,17000,F2,2023-01-01,400004,2023-01-05,Q4,1,2,1,363.0,388.0
steel_769,Q345R(R-HIC),XN9SJHS,GB/T 1122-2021,25,2700,11500,F8,2023-01-02,300003,2023-11-14,Q8,3,0,0,568.0,593.0
steel_770,Q345B,8YCRZ0U,GB/T 4040-2019,21,3500,7500,F5,2023-01-01,400004,2023-01-30,Q4,4,0,1,447.0,468.0
steel_771,Q345B,FXZU007,GB/T 2025-2015,20,2700,7500,F2,2023-01-02,300003,2023-01-29,Q8,0,0,2,252.0,272.0
steel_772,Q235B,ROGBOID,GB/T 5050-2018,20,3500,13000,F7,2023-01-03,400004,2023-03-26,Q14,1,1,0,297.0,317.0
steel_773,Q345C,0P48PTI,GB/T 3050-2020,21,2700,5000,F8,2023-01-02,200002,2023-02-13,Q7,0,1,1,265.0,286.0
steel_774,Q345B,DIKDCW1,GB/T 3050-2020,21,4700,7500,F1,2023-01-01,500005,2023-03-02,Q5,4,0,1,468.0,489.0
steel_775,Q345C,YIJ5EPJ,GB/T 2025-2015,8,3500,11500,F5,2023-01-02,400004,2023-12-15,Q9,4,1,0,575.0,583.0
steel_776,Q345C,8RXJ5IT,GB/T 6060-2017,18,4700,7500,F1,2023-01-03,500005,2023-07-03,Q15,4,1,1,351.0,369.0
steel_777,Q345B,2R5PROE,GB/T 2025-2015,25,3500,5000,F3,2023-01-02,500005,2023-09-13,Q10,1,0,0,197.0,222.0
steel_778,Q235B,B3L02BV,GB/T 4040-2019,25,3500,11500,F1,2023-01-01,500005,2023-03-17,Q5,2,1,1,234.0,259.0
steel_779,Q245R(R-HIC),Y919H41,GB/T 1122-2021,18,2700,11500,F8,2023-01-01,300003,2023-10-13,Q3,5,1,0,597.0,615.0
steel_780,Q235D,7HYE8DD,GB/T 2025-2015,8,4700,7500,F5,2023-01-03,300003,2023-08-12,Q13,1,1,0,317.0,325.0
steel_781,Q245R(R-HIC),NJZOXYQ,GB/T 6060-2017,25,4700,15000,F4,2023-01-01,300003,2023-03-31,Q3,3,0,0,593.0,618.0
steel_782,Q345B,2R5PROE,GB/T 3050-2020,10,2700,11500,F1,2023-01-03,100001,2023-05-24,Q11,2,0,1,412.0,422.0
steel_783,Q345B,UISISWY,GB/T 4040-2019,21,2700,7500,F5,2023-01-03,300003,2023-10-05,Q13,4,1,0,583.0,604.0
steel_784,Q245A,95RCE0K,GB/T 4040-2019,18,4700,7500,F1,2023-01-01,200002,2023-12-26,Q2,1,2,1,388.0,406.0
steel_785,Q245R(R-HIC),SNAUE12,GB/T 6060-2017,21,2700,7500,F8,2023-01-02,400004,2023-09-11,Q9,0,0,0,391.0,412.0
steel_786,Q235D,KQ891BC,GB/T 5050-2018,25,2700,7500,F7,2023-01-01,500005,2023-01-02,Q5,2,2,1,322.0,347.0
steel_787,Q245A,7IX24X6,GB/T 3050-2020,18,4700,5000,F6,2023-01-03,300003,2023-11-13,Q13,5,1,0,615.0,633.0
steel_788,Q245A,8YCRZ0U,GB/T 2025-2015,18,2700,11500,F2,2023-01-03,400004,2023-06-05,Q14,4,1,1,369.0,387.0
steel_789,Q245A,BTHJIKU,GB/T 1122-2021,20,2700,11500,F6,2023-01-03,100001,2023-07-01,Q11,3,0,0,618.0,638.0
steel_790,Q345C,BT04J6X,GB/T 2025-2015,21,2700,11500,F6,2023-01-03,400004,2023-03-21,Q14,1,1,2,266.0,287.0
steel_791,Q345R(R-HIC),IUIEMCP,GB/T 1122-2021,21,2700,7500,F5,2023-01-02,400004,2023-09-16,Q9,1,2,0,272.0,293.0
steel_792,Q345C,ZQZSZKV,GB/T 5050-2018,21,4700,7500,F7,2023-01-02,300003,2023-11-10,Q8,3,1,1,490.0,511.0
steel_793,Q235B,Z1OZ5T4,GB/T 4040-2019,15,2500,11500,F4,2023-01-01,300003,2023-04-11,Q3,5,0,0,497.0,512.0
steel_794,Q235C,WTJXGQU,GB/T 1122-2021,10,4700,5000,F2,2023-01-02,300003,2023-03-01,Q8,0,0,1,315.0,325.0
steel_795,Q345R(R-HIC),IKBGAEY,GB/T 3050-2020,10,2700,15000,F7,2023-01-03,300003,2023-05-20,Q13,3,1,0,387.0,397.0
steel_796,Q245R(R-HIC),CTN64OL,GB/T 2025-2015,25,2700,5000,F2,2023-01-02,300003,2023-05-27,Q8,2,1,1,259.0,284.0
steel_797,Q345C,P4HCFYR,GB/T 5050-2018,21,2700,7500,F6,2023-01-03,300003,2023-06-22,Q13,5,0,0,512.0,533.0
steel_798,Q235C,S1LBNWS,GB/T 3050-2020,16,2500,13000,F1,2023-01-03,100001,2023-07-22,Q11,1,1,2,287.0,303.0
steel_799,Q235D,0ZUCSUW,GB/T 1122-2021,25,4700,11500,F1,2023-01-02,200002,2023-12-29,Q7,5,1,0,633.0,658.0
steel_800,Q345R(R-HIC),161U7IT,GB/T 1122-2021,15,2700,7500,F1,2023-01-03,100001,2023-01-16,Q11,2,0,1,422.0,437.0
steel_801,Q345B,C9ZB19I,GB/T 4040-2019,15,4700,7500,F8,2023-01-02,200002,2023-01-13,Q7,0,0,0,412.0,427.0
steel_802,Q245R(R-HIC),DIKE2AD,GB/T 5050-2018,8,4700,7500,F6,2023-01-02,400004,2023-02-01,Q9,5,0,1,454.0,462.0
steel_803,Q245A,Q11XWMT,GB/T 3050-2020,20,4700,11500,F3,2023-01-01,200002,2023-09-06,Q2,4,1,0,604.0,624.0
steel_804,Q235D,CTN64OL,GB/T 1122-2021,18,2700,15000,F3,2023-01-02,400004,2023-03-12,Q9,1,1,0,325.0,343.0
steel_805,Q345C,1K5BJFG,GB/T 6060-2017,10,4700,7500,F2,2023-01-02,100001,2023-12-02,Q6,1,1,1,232.0,242.0
steel_806,Q235B,FJO3YY7,GB/T 5050-2018,25,4700,11500,F7,2023-01-01,100001,2023-10-04,Q1,2,0,1,437.0,462.0
steel_807,Q235B,LQN79VT,GB/T 3050-2020,21,4700,13000,F8,2023-01-03,300003,2023-08-23,Q13,2,1,0,364.0,385.0
steel_808,Q235B,A2JOJE7,GB/T 4040-2019,20,2700,5000,F1,2023-01-02,300003,2023-11-22,Q8,1,2,1,406.0,426.0
steel_809,Q345B,NWI1M3X,GB/T 6060-2017,8,4700,17000,F3,2023-01-01,500005,2023-05-07,Q5,2,2,0,517.0,525.0
steel_810,Q345C,RA3VNVC,GB/T 1122-2021,21,4700,7500,F2,2023-01-01,100001,2023-09-25,Q1,1,0,1,196.0,217.0
steel_811,Q245A,F5SGWDY,GB/T 5050-2018,20,2500,11500,F7,2023-01-01,500005,2023-12-06,Q5,2,0,0,256.0,276.0
steel_812,Q245R(R-HIC),S85NKSK,GB/T 3050-2020,10,2700,11500,F3,2023-01-01,500005,2023-03-28,Q5,4,1,1,387.0,397.0
steel_813,Q235B,UILQU2Z,GB/T 4040-2019,10,2700,11500,F8,2023-01-02,300003,2023-07-18,Q8,0,1,1,286.0,296.0
steel_814,Q245R(R-HIC),2R5PROE,GB/T 6060-2017,8,4700,5000,F4,2023-01-01,300003,2023-06-14,Q3,5,0,1,462.0,470.0
steel_815,Q245R(R-HIC),X4B4V36,GB/T 3050-2020,10,2500,7500,F2,2023-01-02,500005,2023-07-17,Q10,0,2,0,329.0,339.0
steel_816,Q235B,9TIL02C,GB/T 2025-2015,8,2700,7500,F6,2023-01-02,100001,2023-02-16,Q6,4,1,1,397.0,405.0
steel_817,Q235C,FFIN7H5,GB/T 1122-2021,18,4700,5000,F7,2023-01-01,300003,2023-09-10,Q3,4,0,0,540.0,558.0
steel_818,Q345C,LG941RX,GB/T 2025-2015,18,2700,11500,F3,2023-01-02,500005,2023-08-17,Q10,5,0,1,470.0,488.0
steel_819,Q345R(R-HIC),BTCXT0R,GB/T 6060-2017,18,4700,11500,F4,2023-01-02,200002,2023-06-20,Q7,2,1,0,385.0,403.0
steel_820,Q345B,XUOHVM1,GB/T 4040-2019,25,4700,5000,F6,2023-01-02,300003,2023-01-28,Q8,5,1,1,557.0,582.0
steel_821,Q245R(R-HIC),64ZVC5J,GB/T 2025-2015,16,4700,7500,F1,2023-01-02,200002,2023-06-16,Q7,1,1,1,242.0,258.0
steel_822,Q345C,7Y5SPMH,GB/T 2025-2015,8,2700,11500,F5,2023-01-02,100001,2023-07-16,Q6,3,0,1,586.0,594.0
steel_823,Q345R(R-HIC),CQU1C4C,GB/T 1122-2021,25,3500,5000,F7,2023-01-01,200002,2023-08-02,Q2,0,2,0,339.0,364.0
steel_824,Q245R(R-HIC),161U7IT,GB/T 3050-2020,16,2700,17000,F6,2023-01-03,400004,2023-05-09,Q14,0,2,1,339.0,355.0
steel_825,Q345B,O2X92JX,GB/T 2025-2015,10,2700,11500,F4,2023-01-02,200002,2023-03-24,Q7,2,1,0,403.0,413.0
steel_826,Q345R(R-HIC),K5POY1K,GB/T 6060-2017,18,4700,11500,F8,2023-01-02,400004,2023-08-26,Q9,1,0,1,217.0,235.0
steel_827,Q245A,H60UCIF,GB/T 1122-2021,8,2700,7500,F8,2023-01-01,300003,2023-09-11,Q3,1,0,2,276.0,284.0
steel_828,Q245A,44UFVT6,GB/T 4040-2019,21,4700,7500,F7,2023-01-02,400004,2023-07-20,Q9,3,1,1,511.0,532.0
steel_829,Q235C,GAAGU24,GB/T 4040-2019,8,2700,7500,F3,2023-01-03,200002,2023-04-03,Q12,2,0,0,276.0,284.0
steel_830,Q235C,D4YLR31,GB/T 2025-2015,8,2700,7500,F8,2023-01-03,300003,2023-09-30,Q13,5,0,1,488.0,496.0
steel_831,Q345B,ZAO3KZP,GB/T 1122-2021,21,4700,5000,F7,2023-01-03,300003,2023-04-19,Q13,3,1,0,397.0,418.0
steel_832,Q235B,NXITJH4,GB/T 6060-2017,8,4700,13000,F4,2023-01-02,200002,2023-07-13,Q7,0,2,1,355.0,363.0
steel_833,Q345B,4M20CMN,GB/T 4040-2019,8,2700,11500,F1,2023-01-03,200002,2023-01-22,Q12,4,0,0,558.0,566.0
steel_834,Q235C,K5POY1K,GB/T 6060-2017,21,2700,17000,F2,2023-01-01,100001,2023-04-29,Q1,2,2,1,347.0,368.0
steel_835,Q345R(R-HIC),88FN82V,GB/T 5050-2018,21,3500,5000,F7,2023-01-02,100001,2023-08-29,Q6,2,0,0,284.0,305.0
steel_836,Q345B,Z2JJXFC,GB/T 1122-2021,10,4700,7500,F4,2023-01-01,200002,2023-08-18,Q2,0,1,0,198.0,208.0
steel_837,Q245R(R-HIC),7Y5SPMH,GB/T 2025-2015,25,4700,11500,F3,2023-01-01,200002,2023-11-14,Q2,3,0,0,638.0,663.0
steel_838,Q235B,C9ZB19I,GB/T 6060-2017,18,4700,11500,F7,2023-01-01,300003,2023-04-04,Q3,0,1,2,301.0,319.0
steel_839,Q345B,R9B4KS2,GB/T 1122-2021,25,4700,11500,F2,2023-01-02,500005,2023-03-20,Q10,0,2,0,364.0,389.0
steel_840,Q235D,D373K6W,GB/T 5050-2018,18,2700,7500,F7,2023-01-03,400004,2023-08-25,Q14,4,1,1,405.0,423.0
steel_841,Q345R(R-HIC),P2ML9R2,GB/T 2025-2015,25,3500,11500,F6,2023-01-02,200002,2023-11-23,Q7,2,0,0,305.0,330.0
steel_842,Q345B,9W9W7HZ,GB/T 4040-2019,10,2700,11500,F8,2023-01-01,300003,2023-07-28,Q3,2,0,1,462.0,472.0
steel_843,Q235B,1K5BJFG,GB/T 3050-2020,16,4700,11500,F8,2023-01-02,200002,2023-04-02,Q7,5,1,0,658.0,674.0
steel_844,Q245A,6CA4ZSB,GB/T 3050-2020,25,4700,5000,F1,2023-01-01,100001,2023-07-20,Q1,3,1,1,532.0,557.0
steel_845,Q345R(R-HIC),18L9LKP,GB/T 1122-2021,25,3500,11500,F6,2023-01-03,300003,2023-10-07,Q13,4,0,0,566.0,591.0
steel_846,Q345R(R-HIC),AJ6P2QV,GB/T 2025-2015,18,4700,17000,F2,2023-01-01,400004,2023-06-04,Q4,3,0,1,594.0,612.0
steel_847,Q245R(R-HIC),MZOA1RK,GB/T 5050-2018,8,2700,11500,F8,2023-01-01,300003,2023-03-21,Q3,3,1,0,418.0,426.0
steel_848,Q235C,EPNG3F3,GB/T 3050-2020,8,4700,11500,F5,2023-01-01,400004,2023-04-19,Q4,4,1,1,423.0,431.0
steel_849,Q235C,R3X73GM,GB/T 3050-2020,21,2700,7500,F4,2023-01-01,300003,2023-10-26,Q3,5,0,0,533.0,554.0
steel_850,Q245R(R-HIC),CQU1C4C,GB/T 4040-2019,10,2700,11500,F3,2023-01-03,300003,2023-03-28,Q13,3,0,1,612.0,622.0
steel_851,Q235B,V9JRFBM,GB/T 3050-2020,15,4700,7500,F8,2023-01-02,300003,2023-10-17,Q8,0,0,2,272.0,287.0
steel_852,Q345R(R-HIC),Y4WDXCG,GB/T 5050-2018,18,2700,7500,F7,2023-01-02,200002,2023-04-28,Q7,2,2,1,368.0,386.0
steel_853,Q345R(R-HIC),R7XVLZO,GB/T 5050-2018,10,2700,11500,F3,2023-01-03,300003,2023-11-12,Q13,0,1,1,296.0,306.0
steel_854,Q235B,HDAB0E9,GB/T 5050-2018,10,4700,7500,F7,2023-01-01,500005,2023-12-11,Q5,0,1,2,319.0,329.0
steel_855,Q345B,GAAGU24,GB/T 4040-2019,15,2500,15000,F2,2023-01-03,100001,2023-03-28,Q11,4,1,0,624.0,639.0
steel_856,Q345R(R-HIC),MYEHRT3,GB/T 5050-2018,10,4700,7500,F7,2023-01-01,300003,2023-05-10,Q3,1,2,1,426.0,436.0
steel_857,Q235B,8N3UMZC,GB/T 3050-2020,8,2700,7500,F4,2023-01-01,200002,2023-12-27,Q2,1,0,0,222.0,230.0
steel_858,Q245A,6X5GTA2,GB/T 4040-2019,21,2700,5000,F1,2023-01-01,300003,2023-01-20,Q3,3,0,1,622.0,643.0
steel_859,Q345C,KBCEYCI,GB/T 3050-2020,16,4700,15000,F3,2023-01-03,300003,2023-09-21,Q13,3,1,0,426.0,442.0
steel_860,Q345R(R-HIC),NJZOXYQ,GB/T 4040-2019,20,2700,11500,F1,2023-01-01,500005,2023-09-05,Q5,3,1,1,557.0,577.0
steel_861,Q345C,XXCJ64M,GB/T 4040-2019,18,2700,11500,F5,2023-01-02,300003,2023-03-19,Q8,1,1,1,258.0,276.0
steel_862,Q235C,D4YLR31,GB/T 4040-2019,10,4700,11500,F2,2023-01-02,200002,2023-09-09,Q7,5,0,1,496.0,506.0
steel_863,Q345C,7IX24X6,GB/T 6060-2017,25,2700,11500,F8,2023-01-02,400004,2023-12-29,Q9,0,2,0,389.0,414.0
steel_864,Q235B,SNAUE12,GB/T 4040-2019,10,4700,7500,F6,2023-01-01,300003,2023-01-03,Q3,0,2,1,363.0,373.0
steel_865,Q245A,44UFVT6,GB/T 4040-2019,8,2700,11500,F8,2023-01-01,300003,2023-08-20,Q3,5,0,0,554.0,562.0
steel_866,Q235C,9E3B5FE,GB/T 6060-2017,16,2500,5000,F4,2023-01-01,100001,2023-02-07,Q1,3,0,1,643.0,659.0
steel_867,Q245A,SGLV0IX,GB/T 6060-2017,20,2500,5000,F1,2023-01-02,500005,2023-01-05,Q10,2,1,0,413.0,433.0
steel_868,Q235B,HYW6BVC,GB/T 5050-2018,20,4700,17000,F6,2023-01-01,400004,2023-09-11,Q4,2,1,1,284.0,304.0
steel_869,Q345R(R-HIC),3TJ2JZ4,GB/T 4040-2019,18,2700,7500,F5,2023-01-01,100001,2023-03-14,Q1,1,1,1,276.0,294.0
steel_870,Q345B,IOKUB9A,GB/T 6060-2017,20,2700,5000,F3,2023-01-01,200002,2023-09-16,Q2,1,1,2,303.0,323.0
steel_871,Q345C,3XRVAD6,GB/T 1122-2021,21,3500,7500,F1,2023-01-01,200002,2023-01-11,Q2,1,2,0,293.0,314.0
steel_872,Q345B,6EWJ7IU,GB/T 6060-2017,20,4700,13000,F3,2023-01-03,300003,2023-04-27,Q13,5,1,1,582.0,602.0
steel_873,Q235D,AD2TP1T,GB/T 1122-2021,10,2500,11500,F5,2023-01-03,200002,2023-09-05,Q12,3,0,0,663.0,673.0
steel_874,Q345R(R-HIC),PVI2MIO,GB/T 1122-2021,18,2500,7500,F3,2023-01-03,500005,2023-06-01,Q15,5,0,1,506.0,524.0
steel_875,Q345R(R-HIC),XXCJ64M,GB/T 5050-2018,20,2500,7500,F8,2023-01-03,300003,2023-08-21,Q13,0,0,2,287.0,307.0
steel_876,Q345R(R-HIC),IOKUB9A,GB/T 3050-2020,10,4700,5000,F3,2023-01-03,200002,2023-09-18,Q12,0,1,0,208.0,218.0
steel_877,Q345R(R-HIC),ARN95MX,GB/T 2025-2015,10,3500,7500,F5,2023-01-02,300003,2023-04-01,Q8,2,0,0,330.0,340.0
steel_878,Q345R(R-HIC),ZWZURLA,GB/T 1122-2021,18,3500,5000,F8,2023-01-01,200002,2023-05-05,Q2,4,0,1,489.0,507.0
steel_879,Q345R(R-HIC),6E4XD2W,GB/T 1122-2021,8,2700,11500,F7,2023-01-03,200002,2023-05-28,Q12,4,1,0,639.0,647.0
steel_880,Q235D,OLSFJE7,GB/T 2025-2015,10,2700,7500,F5,2023-01-03,100001,2023-03-04,Q11,1,2,1,436.0,446.0
steel_881,Q235C,3QMNZW2,GB/T 6060-2017,8,4700,5000,F3,2023-01-01,500005,2023-03-13,Q5,1,0,0,230.0,238.0
steel_882,Q245A,Z54FGX4,GB/T 1122-2021,20,4700,5000,F1,2023-01-02,100001,2023-01-04,Q6,1,0,1,235.0,255.0
steel_883,Q245R(R-HIC),R3X73GM,GB/T 6060-2017,25,2500,5000,F3,2023-01-03,400004,2023-03-18,Q14,5,1,0,674.0,699.0
steel_884,Q235C,VOV2BEQ,GB/T 3050-2020,15,2700,11500,F6,2023-01-01,300003,2023-09-12,Q3,2,0,1,472.0,487.0
steel_885,Q345R(R-HIC),PVE4CU2,GB/T 1122-2021,25,2500,11500,F4,2023-01-02,100001,2023-12-29,Q6,5,0,0,562.0,587.0
steel_886,Q345R(R-HIC),D258TC6,GB/T 5050-2018,15,2700,7500,F8,2023-01-03,500005,2023-04-22,Q15,0,1,2,329.0,344.0
steel_887,Q235C,D258TC6,GB/T 4040-2019,21,3500,11500,F1,2023-01-02,300003,2023-11-30,Q8,4,1,0,647.0,668.0
steel_888,Q245R(R-HIC),4WJADE8,GB/T 3050-2020,21,3500,5000,F3,2023-01-02,100001,2023-02-14,Q6,3,1,1,577.0,598.0
steel_889,Q345B,ZX876O0,GB/T 4040-2019,10,4700,7500,F3,2023-01-02,400004,2023-06-24,Q9,2,0,0,340.0,350.0
steel_890,Q235D,AFY93MG,GB/T 5050-2018,18,2500,7500,F2,2023-01-02,300003,2023-03-03,Q8,1,0,1,255.0,273.0
steel_891,Q245A,VO1MDOE,GB/T 2025-2015,15,2500,17000,F6,2023-01-03,500005,2023-01-21,Q15,2,1,0,433.0,448.0
steel_892,Q235D,0DR6RNC,GB/T 5050-2018,8,4700,5000,F2,2023-01-03,200002,2023-08-03,Q12,0,1,0,218.0,226.0
steel_893,Q245R(R-HIC),OXXA28F,GB/T 2025-2015,15,3500,11500,F2,2023-01-03,500005,2023-05-19,Q15,2,2,0,525.0,540.0
steel_894,Q245R(R-HIC),6UHG5WG,GB/T 2025-2015,20,2700,7500,F4,2023-01-03,400004,2023-12-09,Q14,4,0,1,507.0,527.0
steel_895,Q245A,UZW1FL1,GB/T 2025-2015,20,2500,17000,F6,2023-01-03,200002,2023-07-09,Q12,0,2,0,414.0,434.0
steel_896,Q235C,NJZOXYQ,GB/T 4040-2019,21,3500,11500,F8,2023-01-03,100001,2023-02-24,Q11,2,0,1,487.0,508.0
steel_897,Q235C,Y2387UN,GB/T 3050-2020,25,2500,7500,F6,2023-01-01,100001,2023-09-16,Q1,0,0,0,427.0,452.0
steel_898,Q345B,HPMHZJ4,GB/T 1122-2021,8,4700,7500,F3,2023-01-01,500005,2023-01-15,Q5,4,0,1,527.0,535.0
steel_899,Q245A,KHE3W7A,GB/T 2025-2015,8,2700,7500,F6,2023-01-02,300003,2023-01-13,Q8,1,0,2,284.0,292.0
steel_900,Q235D,TC26OK3,GB/T 4040-2019,16,2700,7500,F8,2023-01-03,500005,2023-06-12,Q15,0,1,0,226.0,242.0
steel_901,Q345B,5BQX6VN,GB/T 6060-2017,20,4700,15000,F5,2023-01-03,400004,2023-10-08,Q14,0,1,1,306.0,326.0
steel_902,Q345R(R-HIC),IA53KO4,GB/T 5050-2018,18,2700,7500,F8,2023-01-03,200002,2023-07-26,Q12,2,0,1,508.0,526.0
steel_903,Q235C,6KPENAM,GB/T 6060-2017,18,3500,7500,F1,2023-01-03,400004,2023-04-14,Q14,0,2,0,434.0,452.0
steel_904,Q245A,D258TC6,GB/T 3050-2020,20,4700,11500,F3,2023-01-02,200002,2023-03-23,Q7,3,1,1,598.0,618.0
steel_905,Q345C,18L9LKP,GB/T 5050-2018,15,2700,11500,F3,2023-01-01,200002,2023-06-28,Q2,3,0,0,673.0,688.0
steel_906,Q235D,7SM6KVU,GB/T 1122-2021,16,4700,7500,F3,2023-01-02,200002,2023-05-24,Q7,0,0,1,325.0,341.0
steel_907,Q235D,Q0CYXUI,GB/T 1122-2021,8,2700,7500,F1,2023-01-01,200002,2023-03-20,Q2,2,0,0,350.0,358.0
steel_908,Q345R(R-HIC),B3L02BV,GB/T 1122-2021,18,3500,11500,F2,2023-01-02,100001,2023-05-06,Q6,2,0,1,526.0,544.0
steel_909,Q235B,4WJADE8,GB/T 1122-2021,20,3500,7500,F2,2023-01-03,300003,2023-12-23,Q13,1,1,1,294.0,314.0
steel_910,Q345R(R-HIC),DF8AJZJ,GB/T 6060-2017,25,3500,11500,F1,2023-01-02,300003,2023-12-09,Q8,5,0,1,524.0,549.0
